tick,timestamp,interval_end,day,time_period,tariff_band,tariff,weather_pattern,inflow,p1_out_of_action,p2_out_of_action,expected_inflow,feasible,starting_volume,ending_volume,p1_status,p1_rate,p2_status,p2_rate,pumped_volume,energy_cost,warnings
460,2026-06-10T13:30:00+00:00,2026-06-10T14:00:00+00:00,10,T28,T25-T32,283.90,wet_multi_day,4.07,false,false,4.4280,true,233.88,229.95,Online,8.00,Offline,0.00,8.00,2271.20,
461,2026-06-10T14:00:00+00:00,2026-06-10T14:30:00+00:00,10,T29,T25-T32,283.90,wet_multi_day,4.25,false,false,4.6549,true,229.95,226.20,Online,8.00,Offline,0.00,8.00,2271.20,
462,2026-06-10T14:30:00+00:00,2026-06-10T15:00:00+00:00,10,T30,T25-T32,283.90,wet_multi_day,3.88,false,false,4.0054,true,226.20,230.08,Online,0.00,Offline,0.00,0.00,0.00,
463,2026-06-10T15:00:00+00:00,2026-06-10T15:30:00+00:00,10,T31,T25-T32,283.90,wet_multi_day,3.81,false,false,4.1387,true,230.08,229.89,Online,4.00,Offline,0.00,4.00,1135.60,
464,2026-06-10T15:30:00+00:00,2026-06-10T16:00:00+00:00,10,T32,T25-T32,283.90,wet_multi_day,3.82,true,false,4.0069,true,229.89,225.71,Offline,0.00,Online,8.00,8.00,2271.20,
465,2026-06-10T16:00:00+00:00,2026-06-10T16:30:00+00:00,10,T33,T33-T40,302.47,wet_multi_day,7.12,true,false,7.3043,true,225.71,228.83,Offline,0.00,Online,4.00,4.00,1209.88,
466,2026-06-10T16:30:00+00:00,2026-06-10T17:00:00+00:00,10,T34,T33-T40,302.47,wet_multi_day,7.00,true,false,7.4495,true,228.83,227.83,Offline,0.00,Online,8.00,8.00,2419.76,
467,2026-06-10T17:00:00+00:00,2026-06-10T17:30:00+00:00,10,T35,T33-T40,302.47,wet_multi_day,7.01,true,false,7.6508,true,227.83,230.84,Offline,0.00,Online,4.00,4.00,1209.88,
468,2026-06-10T17:30:00+00:00,2026-06-10T18:00:00+00:00,10,T36,T33-T40,302.47,wet_multi_day,6.98,false,false,7.5857,true,230.84,229.82,Offline,0.00,Online,8.00,8.00,2419.76,
469,2026-06-10T18:00:00+00:00,2026-06-10T18:30:00+00:00,10,T37,T33-T40,302.47,wet_multi_day,6.74,false,false,6.8962,true,229.82,228.56,Offline,0.00,Online,8.00,8.00,2419.76,
470,2026-06-10T18:30:00+00:00,2026-06-10T19:00:00+00:00,10,T38,T33-T40,302.47,wet_multi_day,7.13,false,false,7.2773,true,228.56,227.69,Offline,0.00,Online,8.00,8.00,2419.76,
471,2026-06-10T19:00:00+00:00,2026-06-10T19:30:00+00:00,10,T39,T33-T40,302.47,wet_multi_day,6.61,false,false,7.0112,true,227.69,226.30,Offline,0.00,Online,8.00,8.00,2419.76,
472,2026-06-10T19:30:00+00:00,2026-06-10T20:00:00+00:00,10,T40,T33-T40,302.47,wet_multi_day,7.07,false,false,7.6046,true,226.30,225.37,Offline,0.00,Online,8.00,8.00,2419.76,
473,2026-06-10T20:00:00+00:00,2026-06-10T20:30:00+00:00,10,T41,T41-T48,277.06,wet_multi_day,7.01,false,false,7.2749,true,225.37,228.38,Offline,0.00,Online,4.00,4.00,1108.24,
474,2026-06-10T20:30:00+00:00,2026-06-10T21:00:00+00:00,10,T42,T41-T48,277.06,wet_multi_day,7.00,false,false,7.4367,true,228.38,227.38,Offline,0.00,Online,8.00,8.00,2216.48,
475,2026-06-10T21:00:00+00:00,2026-06-10T21:30:00+00:00,10,T43,T41-T48,277.06,wet_multi_day,7.04,false,false,7.4693,true,227.38,226.42,Offline,0.00,Online,8.00,8.00,2216.48,
476,2026-06-10T21:30:00+00:00,2026-06-10T22:00:00+00:00,10,T44,T41-T48,277.06,wet_multi_day,3.36,false,false,3.5351,true,226.42,225.78,Online,0.00,Online,4.00,4.00,1108.24,
477,2026-06-10T22:00:00+00:00,2026-06-10T22:30:00+00:00,10,T45,T41-T48,277.06,wet_multi_day,3.18,false,false,3.2843,true,225.78,224.96,Online,0.00,Online,4.00,4.00,1108.24,
478,2026-06-10T22:30:00+00:00,2026-06-10T23:00:00+00:00,10,T46,T41-T48,277.06,wet_multi_day,2.83,false,false,2.9980,true,224.96,223.79,Online,0.00,Online,4.00,4.00,1108.24,
479,2026-06-10T23:00:00+00:00,2026-06-10T23:30:00+00:00,10,T47,T41-T48,277.06,wet_multi_day,3.20,false,false,3.2196,true,223.79,226.99,Online,0.00,Online,0.00,0.00,0.00,
480,2026-06-10T23:30:00+00:00,2026-06-11T00:00:00+00:00,10,T48,T41-T48,277.06,wet_multi_day,3.24,false,false,3.5002,true,226.99,226.23,Online,0.00,Online,4.00,4.00,1108.24,
481,2026-06-11T00:00:00+00:00,2026-06-11T00:30:00+00:00,11,T1,T1-T8,228.42,dry_spell,0.11,false,false,0.1192,true,226.23,226.34,Online,0.00,Online,0.00,0.00,0.00,
482,2026-06-11T00:30:00+00:00,2026-06-11T01:00:00+00:00,11,T2,T1-T8,228.42,dry_spell,0.19,false,false,0.1934,true,226.34,226.53,Online,0.00,Online,0.00,0.00,0.00,
483,2026-06-11T01:00:00+00:00,2026-06-11T01:30:00+00:00,11,T3,T1-T8,228.42,dry_spell,0.08,false,false,0.0816,true,226.53,226.61,Online,0.00,Online,0.00,0.00,0.00,
484,2026-06-11T01:30:00+00:00,2026-06-11T02:00:00+00:00,11,T4,T1-T8,228.42,dry_spell,0.05,false,false,0.0534,true,226.61,226.66,Online,0.00,Online,0.00,0.00,0.00,
485,2026-06-11T02:00:00+00:00,2026-06-11T02:30:00+00:00,11,T5,T1-T8,228.42,dry_spell,0.05,false,false,0.0533,true,226.66,226.71,Online,0.00,Online,0.00,0.00,0.00,
486,2026-06-11T02:30:00+00:00,2026-06-11T03:00:00+00:00,11,T6,T1-T8,228.42,dry_spell,0.27,false,false,0.2733,true,226.71,226.98,Online,0.00,Online,0.00,0.00,0.00,
487,2026-06-11T03:00:00+00:00,2026-06-11T03:30:00+00:00,11,T7,T1-T8,228.42,dry_spell,0.05,false,false,0.0524,true,226.98,227.03,Online,0.00,Online,0.00,0.00,0.00,
488,2026-06-11T03:30:00+00:00,2026-06-11T04:00:00+00:00,11,T8,T1-T8,228.42,dry_spell,0.05,false,false,0.0522,true,227.03,215.08,Online,0.00,Online,12.00,12.00,2741.04,
489,2026-06-11T04:00:00+00:00,2026-06-11T04:30:00+00:00,11,T9,T9-T16,257.37,dry_spell,0.36,false,false,0.3877,true,215.08,215.44,Online,0.00,Online,0.00,0.00,0.00,
490,2026-06-11T04:30:00+00:00,2026-06-11T05:00:00+00:00,11,T10,T9-T16,257.37,dry_spell,0.30,false,false,0.3238,true,215.44,215.74,Online,0.00,Online,0.00,0.00,0.00,
491,2026-06-11T05:00:00+00:00,2026-06-11T05:30:00+00:00,11,T11,T9-T16,257.37,dry_spell,0.32,false,false,0.3480,true,215.74,216.06,Online,0.00,Online,0.00,0.00,0.00,
492,2026-06-11T05:30:00+00:00,2026-06-11T06:00:00+00:00,11,T12,T9-T16,257.37,dry_spell,1.01,false,false,1.0634,true,216.06,217.07,Online,0.00,Online,0.00,0.00,0.00,
493,2026-06-11T06:00:00+00:00,2026-06-11T06:30:00+00:00,11,T13,T9-T16,257.37,dry_spell,1.11,false,false,1.1115,true,217.07,218.18,Online,0.00,Online,0.00,0.00,0.00,
494,2026-06-11T06:30:00+00:00,2026-06-11T07:00:00+00:00,11,T14,T9-T16,257.37,dry_spell,0.89,false,false,0.9309,true,218.18,219.07,Online,0.00,Online,0.00,0.00,0.00,
495,2026-06-11T07:00:00+00:00,2026-06-11T07:30:00+00:00,11,T15,T9-T16,257.37,dry_spell,1.15,false,true,1.2100,true,219.07,220.22,Online,0.00,Offline,0.00,0.00,0.00,
496,2026-06-11T07:30:00+00:00,2026-06-11T08:00:00+00:00,11,T16,T9-T16,257.37,dry_spell,0.94,false,true,1.0248,true,220.22,221.16,Online,0.00,Offline,0.00,0.00,0.00,
497,2026-06-11T08:00:00+00:00,2026-06-11T08:30:00+00:00,11,T17,T17-T24,282.66,dry_spell,1.05,false,true,1.1470,true,221.16,222.21,Online,0.00,Offline,0.00,0.00,0.00,
498,2026-06-11T08:30:00+00:00,2026-06-11T09:00:00+00:00,11,T18,T17-T24,282.66,dry_spell,0.87,false,true,0.9229,true,222.21,223.08,Online,0.00,Offline,0.00,0.00,0.00,
499,2026-06-11T09:00:00+00:00,2026-06-11T09:30:00+00:00,11,T19,T17-T24,282.66,dry_spell,0.82,false,true,0.8663,true,223.08,223.90,Online,0.00,Offline,0.00,0.00,0.00,
500,2026-06-11T09:30:00+00:00,2026-06-11T10:00:00+00:00,11,T20,T17-T24,282.66,dry_spell,0.85,false,true,0.9075,true,223.90,224.75,Online,0.00,Offline,0.00,0.00,0.00,
501,2026-06-11T10:00:00+00:00,2026-06-11T10:30:00+00:00,11,T21,T17-T24,282.66,dry_spell,0.87,false,true,0.9034,true,224.75,225.62,Online,0.00,Offline,0.00,0.00,0.00,
502,2026-06-11T10:30:00+00:00,2026-06-11T11:00:00+00:00,11,T22,T17-T24,282.66,dry_spell,0.32,false,true,0.3442,true,225.62,225.94,Online,0.00,Offline,0.00,0.00,0.00,
503,2026-06-11T11:00:00+00:00,2026-06-11T11:30:00+00:00,11,T23,T17-T24,282.66,dry_spell,0.33,false,false,0.3467,true,225.94,226.27,Online,0.00,Offline,0.00,0.00,0.00,
504,2026-06-11T11:30:00+00:00,2026-06-11T12:00:00+00:00,11,T24,T17-T24,282.66,dry_spell,0.38,false,false,0.3877,true,226.27,226.65,Online,0.00,Offline,0.00,0.00,0.00,
505,2026-06-11T12:00:00+00:00,2026-06-11T12:30:00+00:00,11,T25,T25-T32,283.90,dry_spell,0.54,false,false,0.5631,true,226.65,227.19,Online,0.00,Offline,0.00,0.00,0.00,
506,2026-06-11T12:30:00+00:00,2026-06-11T13:00:00+00:00,11,T26,T25-T32,283.90,dry_spell,0.45,false,false,0.4550,true,227.19,227.64,Online,0.00,Offline,0.00,0.00,0.00,
507,2026-06-11T13:00:00+00:00,2026-06-11T13:30:00+00:00,11,T27,T25-T32,283.90,dry_spell,0.54,false,false,0.5612,true,227.64,228.18,Online,0.00,Offline,0.00,0.00,0.00,
508,2026-06-11T13:30:00+00:00,2026-06-11T14:00:00+00:00,11,T28,T25-T32,283.90,dry_spell,0.54,false,false,0.5686,true,228.18,228.72,Online,0.00,Offline,0.00,0.00,0.00,
509,2026-06-11T14:00:00+00:00,2026-06-11T14:30:00+00:00,11,T29,T25-T32,283.90,dry_spell,0.46,false,false,0.4680,true,228.72,229.18,Online,0.00,Offline,0.00,0.00,0.00,
510,2026-06-11T14:30:00+00:00,2026-06-11T15:00:00+00:00,11,T30,T25-T32,283.90,dry_spell,0.51,false,false,0.5428,true,229.18,229.69,Online,0.00,Offline,0.00,0.00,0.00,
511,2026-06-11T15:00:00+00:00,2026-06-11T15:30:00+00:00,11,T31,T25-T32,283.90,dry_spell,0.39,false,false,0.4241,true,229.69,230.08,Online,0.00,Offline,0.00,0.00,0.00,
512,2026-06-11T15:30:00+00:00,2026-06-11T16:00:00+00:00,11,T32,T25-T32,283.90,dry_spell,0.52,false,false,0.5342,true,230.08,226.60,Online,4.00,Offline,0.00,4.00,1135.60,
513,2026-06-11T16:00:00+00:00,2026-06-11T16:30:00+00:00,11,T33,T33-T40,302.47,dry_spell,1.02,false,false,1.0920,true,226.60,227.62,Online,0.00,Offline,0.00,0.00,0.00,
514,2026-06-11T16:30:00+00:00,2026-06-11T17:00:00+00:00,11,T34,T33-T40,302.47,dry_spell,1.03,false,false,1.0835,true,227.62,228.65,Online,0.00,Offline,0.00,0.00,0.00,
515,2026-06-11T17:00:00+00:00,2026-06-11T17:30:00+00:00,11,T35,T33-T40,302.47,dry_spell,1.01,false,false,1.0216,true,228.65,229.66,Online,0.00,Offline,0.00,0.00,0.00,
516,2026-06-11T17:30:00+00:00,2026-06-11T18:00:00+00:00,11,T36,T33-T40,302.47,dry_spell,1.24,false,false,1.2575,true,229.66,230.90,Online,0.00,Offline,0.00,0.00,0.00,
517,2026-06-11T18:00:00+00:00,2026-06-11T18:30:00+00:00,11,T37,T33-T40,302.47,dry_spell,1.22,false,false,1.3415,true,230.90,232.12,Online,0.00,Offline,0.00,0.00,0.00,
518,2026-06-11T18:30:00+00:00,2026-06-11T19:00:00+00:00,11,T38,T33-T40,302.47,dry_spell,0.96,false,false,1.0068,true,232.12,233.08,Online,0.00,Offline,0.00,0.00,0.00,
519,2026-06-11T19:00:00+00:00,2026-06-11T19:30:00+00:00,11,T39,T33-T40,302.47,dry_spell,0.98,false,false,1.0491,true,233.08,234.06,Online,0.00,Offline,0.00,0.00,0.00,
520,2026-06-11T19:30:00+00:00,2026-06-11T20:00:00+00:00,11,T40,T33-T40,302.47,dry_spell,1.17,false,false,1.2519,true,234.06,231.23,Online,4.00,Offline,0.00,4.00,1209.88,
521,2026-06-11T20:00:00+00:00,2026-06-11T20:30:00+00:00,11,T41,T41-T48,277.06,dry_spell,1.04,false,false,1.1132,true,231.23,232.27,Online,0.00,Offline,0.00,0.00,0.00,
522,2026-06-11T20:30:00+00:00,2026-06-11T21:00:00+00:00,11,T42,T41-T48,277.06,dry_spell,0.97,false,false,1.0067,true,232.27,233.24,Online,0.00,Offline,0.00,0.00,0.00,
523,2026-06-11T21:00:00+00:00,2026-06-11T21:30:00+00:00,11,T43,T41-T48,277.06,dry_spell,1.00,false,false,1.0433,true,233.24,230.24,Online,4.00,Offline,0.00,4.00,1108.24,
524,2026-06-11T21:30:00+00:00,2026-06-11T22:00:00+00:00,11,T44,T41-T48,277.06,dry_spell,0.08,false,false,0.0805,true,230.24,230.32,Online,0.00,Offline,0.00,0.00,0.00,
525,2026-06-11T22:00:00+00:00,2026-06-11T22:30:00+00:00,11,T45,T41-T48,277.06,dry_spell,0.35,false,false,0.3694,true,230.32,230.67,Online,0.00,Offline,0.00,0.00,0.00,
526,2026-06-11T22:30:00+00:00,2026-06-11T23:00:00+00:00,11,T46,T41-T48,277.06,dry_spell,0.37,false,false,0.3957,true,230.67,231.04,Online,0.00,Offline,0.00,0.00,0.00,
527,2026-06-11T23:00:00+00:00,2026-06-11T23:30:00+00:00,11,T47,T41-T48,277.06,dry_spell,0.31,false,false,0.3188,true,231.04,231.35,Online,0.00,Offline,0.00,0.00,0.00,
528,2026-06-11T23:30:00+00:00,2026-06-12T00:00:00+00:00,11,T48,T41-T48,277.06,dry_spell,0.18,false,false,0.1904,true,231.35,231.53,Online,0.00,Offline,0.00,0.00,0.00,
529,2026-06-12T00:00:00+00:00,2026-06-12T00:30:00+00:00,12,T1,T1-T8,228.42,wet_multi_day,2.78,false,false,3.0553,true,231.53,234.31,Online,0.00,Offline,0.00,0.00,0.00,
530,2026-06-12T00:30:00+00:00,2026-06-12T01:00:00+00:00,12,T2,T1-T8,228.42,wet_multi_day,3.19,false,false,3.3535,true,234.31,233.50,Online,4.00,Offline,0.00,4.00,913.68,
531,2026-06-12T01:00:00+00:00,2026-06-12T01:30:00+00:00,12,T3,T1-T8,228.42,wet_multi_day,2.59,false,false,2.8113,true,233.50,232.09,Online,4.00,Offline,0.00,4.00,913.68,
532,2026-06-12T01:30:00+00:00,2026-06-12T02:00:00+00:00,12,T4,T1-T8,228.42,wet_multi_day,2.96,false,false,3.2232,true,232.09,231.05,Online,4.00,Offline,0.00,4.00,913.68,
533,2026-06-12T02:00:00+00:00,2026-06-12T02:30:00+00:00,12,T5,T1-T8,228.42,wet_multi_day,2.76,false,false,2.7780,true,231.05,233.81,Online,0.00,Offline,0.00,0.00,0.00,
534,2026-06-12T02:30:00+00:00,2026-06-12T03:00:00+00:00,12,T6,T1-T8,228.42,wet_multi_day,2.61,false,false,2.7108,true,233.81,232.42,Online,4.00,Offline,0.00,4.00,913.68,
535,2026-06-12T03:00:00+00:00,2026-06-12T03:30:00+00:00,12,T7,T1-T8,228.42,wet_multi_day,3.04,false,false,3.3034,true,232.42,231.46,Online,4.00,Offline,0.00,4.00,913.68,
536,2026-06-12T03:30:00+00:00,2026-06-12T04:00:00+00:00,12,T8,T1-T8,228.42,wet_multi_day,2.59,false,false,2.6873,true,231.46,230.05,Online,4.00,Offline,0.00,4.00,913.68,
537,2026-06-12T04:00:00+00:00,2026-06-12T04:30:00+00:00,12,T9,T9-T16,257.37,wet_multi_day,3.13,false,false,3.4066,true,230.05,233.18,Online,0.00,Offline,0.00,0.00,0.00,
538,2026-06-12T04:30:00+00:00,2026-06-12T05:00:00+00:00,12,T10,T9-T16,257.37,wet_multi_day,3.16,false,false,3.2665,true,233.18,232.34,Online,4.00,Offline,0.00,4.00,1029.48,
539,2026-06-12T05:00:00+00:00,2026-06-12T05:30:00+00:00,12,T11,T9-T16,257.37,wet_multi_day,2.77,false,false,2.8596,true,232.34,231.11,Online,4.00,Offline,0.00,4.00,1029.48,
540,2026-06-12T05:30:00+00:00,2026-06-12T06:00:00+00:00,12,T12,T9-T16,257.37,wet_multi_day,6.10,false,false,6.1382,true,231.11,229.21,Online,8.00,Offline,0.00,8.00,2058.96,
541,2026-06-12T06:00:00+00:00,2026-06-12T06:30:00+00:00,12,T13,T9-T16,257.37,wet_multi_day,6.48,false,false,6.9204,true,229.21,231.69,Online,4.00,Offline,0.00,4.00,1029.48,
542,2026-06-12T06:30:00+00:00,2026-06-12T07:00:00+00:00,12,T14,T9-T16,257.37,wet_multi_day,6.18,false,false,6.5921,true,231.69,229.87,Online,8.00,Offline,0.00,8.00,2058.96,
543,2026-06-12T07:00:00+00:00,2026-06-12T07:30:00+00:00,12,T15,T9-T16,257.37,wet_multi_day,6.37,false,false,6.8499,true,229.87,228.24,Online,8.00,Offline,0.00,8.00,2058.96,
544,2026-06-12T07:30:00+00:00,2026-06-12T08:00:00+00:00,12,T16,T9-T16,257.37,wet_multi_day,6.55,false,false,6.5933,true,228.24,226.79,Online,8.00,Offline,0.00,8.00,2058.96,
545,2026-06-12T08:00:00+00:00,2026-06-12T08:30:00+00:00,12,T17,T17-T24,282.66,wet_multi_day,6.25,false,false,6.5572,true,226.79,229.04,Online,4.00,Offline,0.00,4.00,1130.64,
546,2026-06-12T08:30:00+00:00,2026-06-12T09:00:00+00:00,12,T18,T17-T24,282.66,wet_multi_day,6.16,false,false,6.2202,true,229.04,231.20,Online,4.00,Offline,0.00,4.00,1130.64,
547,2026-06-12T09:00:00+00:00,2026-06-12T09:30:00+00:00,12,T19,T17-T24,282.66,wet_multi_day,6.08,false,true,6.4704,true,231.20,229.28,Online,8.00,Offline,0.00,8.00,2261.28,
548,2026-06-12T09:30:00+00:00,2026-06-12T10:00:00+00:00,12,T20,T17-T24,282.66,wet_multi_day,6.43,false,true,6.8110,true,229.28,227.71,Online,8.00,Offline,0.00,8.00,2261.28,
549,2026-06-12T10:00:00+00:00,2026-06-12T10:30:00+00:00,12,T21,T17-T24,282.66,wet_multi_day,6.20,false,true,6.5155,true,227.71,229.91,Online,4.00,Offline,0.00,4.00,1130.64,
550,2026-06-12T10:30:00+00:00,2026-06-12T11:00:00+00:00,12,T22,T17-T24,282.66,wet_multi_day,4.13,false,true,4.4244,true,229.91,226.04,Online,8.00,Offline,0.00,8.00,2261.28,
551,2026-06-12T11:00:00+00:00,2026-06-12T11:30:00+00:00,12,T23,T17-T24,282.66,wet_multi_day,3.89,false,true,4.0809,true,226.04,225.93,Online,4.00,Offline,0.00,4.00,1130.64,
552,2026-06-12T11:30:00+00:00,2026-06-12T12:00:00+00:00,12,T24,T17-T24,282.66,wet_multi_day,4.25,false,true,4.4255,true,225.93,222.18,Online,8.00,Offline,0.00,8.00,2261.28,
553,2026-06-12T12:00:00+00:00,2026-06-12T12:30:00+00:00,12,T25,T25-T32,283.90,wet_multi_day,4.00,false,true,4.2331,true,222.18,226.18,Online,0.00,Offline,0.00,0.00,0.00,
554,2026-06-12T12:30:00+00:00,2026-06-12T13:00:00+00:00,12,T26,T25-T32,283.90,wet_multi_day,4.39,false,true,4.5040,true,226.18,230.57,Online,0.00,Offline,0.00,0.00,0.00,
555,2026-06-12T13:00:00+00:00,2026-06-12T13:30:00+00:00,12,T27,T25-T32,283.90,wet_multi_day,4.06,false,true,4.4125,true,230.57,230.63,Online,4.00,Offline,0.00,4.00,1135.60,
556,2026-06-12T13:30:00+00:00,2026-06-12T14:00:00+00:00,12,T28,T25-T32,283.90,wet_multi_day,4.29,false,false,4.2932,true,230.63,230.92,Online,4.00,Offline,0.00,4.00,1135.60,
557,2026-06-12T14:00:00+00:00,2026-06-12T14:30:00+00:00,12,T29,T25-T32,283.90,wet_multi_day,4.24,false,false,4.5907,true,230.92,231.16,Online,4.00,Offline,0.00,4.00,1135.60,
558,2026-06-12T14:30:00+00:00,2026-06-12T15:00:00+00:00,12,T30,T25-T32,283.90,wet_multi_day,3.88,false,false,4.0238,true,231.16,231.04,Online,4.00,Offline,0.00,4.00,1135.60,
559,2026-06-12T15:00:00+00:00,2026-06-12T15:30:00+00:00,12,T31,T25-T32,283.90,wet_multi_day,3.91,false,false,3.9779,true,231.04,226.95,Online,8.00,Offline,0.00,8.00,2271.20,
560,2026-06-12T15:30:00+00:00,2026-06-12T16:00:00+00:00,12,T32,T25-T32,283.90,wet_multi_day,4.24,false,false,4.6184,true,226.95,227.19,Online,4.00,Offline,0.00,4.00,1135.60,
561,2026-06-12T16:00:00+00:00,2026-06-12T16:30:00+00:00,12,T33,T33-T40,302.47,wet_multi_day,6.79,false,false,7.3753,true,227.19,229.98,Online,4.00,Offline,0.00,4.00,1209.88,
562,2026-06-12T16:30:00+00:00,2026-06-12T17:00:00+00:00,12,T34,T33-T40,302.47,wet_multi_day,7.13,false,false,7.2985,true,229.98,229.11,Online,8.00,Offline,0.00,8.00,2419.76,
563,2026-06-12T17:00:00+00:00,2026-06-12T17:30:00+00:00,12,T35,T33-T40,302.47,wet_multi_day,6.97,false,false,7.2210,true,229.11,232.08,Online,4.00,Offline,0.00,4.00,1209.88,
564,2026-06-12T17:30:00+00:00,2026-06-12T18:00:00+00:00,12,T36,T33-T40,302.47,wet_multi_day,6.54,false,false,6.8816,true,232.08,230.62,Online,8.00,Offline,0.00,8.00,2419.76,
565,2026-06-12T18:00:00+00:00,2026-06-12T18:30:00+00:00,12,T37,T33-T40,302.47,wet_multi_day,6.51,false,false,7.0065,true,230.62,229.13,Online,8.00,Offline,0.00,8.00,2419.76,
566,2026-06-12T18:30:00+00:00,2026-06-12T19:00:00+00:00,12,T38,T33-T40,302.47,wet_multi_day,6.59,false,false,6.7578,true,229.13,227.72,Online,8.00,Offline,0.00,8.00,2419.76,
567,2026-06-12T19:00:00+00:00,2026-06-12T19:30:00+00:00,12,T39,T33-T40,302.47,wet_multi_day,7.03,false,false,7.2737,true,227.72,230.75,Online,4.00,Offline,0.00,4.00,1209.88,
568,2026-06-12T19:30:00+00:00,2026-06-12T20:00:00+00:00,12,T40,T33-T40,302.47,wet_multi_day,6.75,false,false,7.3736,true,230.75,229.50,Online,8.00,Offline,0.00,8.00,2419.76,
569,2026-06-12T20:00:00+00:00,2026-06-12T20:30:00+00:00,12,T41,T41-T48,277.06,wet_multi_day,6.52,false,false,7.1714,true,229.50,228.02,Online,8.00,Offline,0.00,8.00,2216.48,
570,2026-06-12T20:30:00+00:00,2026-06-12T21:00:00+00:00,12,T42,T41-T48,277.06,wet_multi_day,6.80,false,false,7.3935,true,228.02,226.82,Online,8.00,Offline,0.00,8.00,2216.48,
571,2026-06-12T21:00:00+00:00,2026-06-12T21:30:00+00:00,12,T43,T41-T48,277.06,wet_multi_day,7.15,false,false,7.1967,true,226.82,225.97,Online,8.00,Offline,0.00,8.00,2216.48,
572,2026-06-12T21:30:00+00:00,2026-06-12T22:00:00+00:00,12,T44,T41-T48,277.06,wet_multi_day,3.04,false,false,3.0496,true,225.97,229.01,Online,0.00,Offline,0.00,0.00,0.00,
573,2026-06-12T22:00:00+00:00,2026-06-12T22:30:00+00:00,12,T45,T41-T48,277.06,wet_multi_day,3.36,false,false,3.6482,true,229.01,228.37,Online,4.00,Offline,0.00,4.00,1108.24,
574,2026-06-12T22:30:00+00:00,2026-06-12T23:00:00+00:00,12,T46,T41-T48,277.06,wet_multi_day,2.87,false,false,3.0628,true,228.37,227.24,Online,4.00,Offline,0.00,4.00,1108.24,
575,2026-06-12T23:00:00+00:00,2026-06-12T23:30:00+00:00,12,T47,T41-T48,277.06,wet_multi_day,2.87,false,false,2.9107,true,227.24,226.11,Online,4.00,Offline,0.00,4.00,1108.24,
576,2026-06-12T23:30:00+00:00,2026-06-13T00:00:00+00:00,12,T48,T41-T48,277.06,wet_multi_day,3.05,false,false,3.2740,true,226.11,225.16,Online,4.00,Offline,0.00,4.00,1108.24,
577,2026-06-13T00:00:00+00:00,2026-06-13T00:30:00+00:00,13,T1,T1-T8,228.42,wet_multi_day,2.89,false,false,2.9256,true,225.16,228.05,Online,0.00,Offline,0.00,0.00,0.00,
578,2026-06-13T00:30:00+00:00,2026-06-13T01:00:00+00:00,13,T2,T1-T8,228.42,wet_multi_day,2.66,false,false,2.8714,true,228.05,230.71,Online,0.00,Offline,0.00,0.00,0.00,
579,2026-06-13T01:00:00+00:00,2026-06-13T01:30:00+00:00,13,T3,T1-T8,228.42,wet_multi_day,3.06,false,false,3.2818,true,230.71,233.77,Online,0.00,Offline,0.00,0.00,0.00,
580,2026-06-13T01:30:00+00:00,2026-06-13T02:00:00+00:00,13,T4,T1-T8,228.42,wet_multi_day,2.89,false,false,3.0629,true,233.77,232.66,Online,4.00,Offline,0.00,4.00,913.68,
581,2026-06-13T02:00:00+00:00,2026-06-13T02:30:00+00:00,13,T5,T1-T8,228.42,wet_multi_day,2.63,false,false,2.6403,true,232.66,231.29,Online,4.00,Offline,0.00,4.00,913.68,
582,2026-06-13T02:30:00+00:00,2026-06-13T03:00:00+00:00,13,T6,T1-T8,228.42,wet_multi_day,2.86,false,false,2.9502,true,231.29,234.15,Online,0.00,Offline,0.00,0.00,0.00,
583,2026-06-13T03:00:00+00:00,2026-06-13T03:30:00+00:00,13,T7,T1-T8,228.42,wet_multi_day,2.62,false,false,2.7837,true,234.15,232.77,Online,4.00,Offline,0.00,4.00,913.68,
584,2026-06-13T03:30:00+00:00,2026-06-13T04:00:00+00:00,13,T8,T1-T8,228.42,wet_multi_day,3.16,false,false,3.1605,true,232.77,231.93,Online,4.00,Offline,0.00,4.00,913.68,
585,2026-06-13T04:00:00+00:00,2026-06-13T04:30:00+00:00,13,T9,T9-T16,257.37,wet_multi_day,3.20,false,false,3.4456,true,231.93,231.13,Online,4.00,Offline,0.00,4.00,1029.48,
586,2026-06-13T04:30:00+00:00,2026-06-13T05:00:00+00:00,13,T10,T9-T16,257.37,wet_multi_day,2.76,false,false,2.8885,true,231.13,229.89,Online,4.00,Offline,0.00,4.00,1029.48,
587,2026-06-13T05:00:00+00:00,2026-06-13T05:30:00+00:00,13,T11,T9-T16,257.37,wet_multi_day,2.88,false,false,2.9763,true,229.89,228.77,Online,4.00,Offline,0.00,4.00,1029.48,
588,2026-06-13T05:30:00+00:00,2026-06-13T06:00:00+00:00,13,T12,T9-T16,257.37,wet_multi_day,6.61,false,false,7.1049,true,228.77,231.38,Online,4.00,Offline,0.00,4.00,1029.48,
589,2026-06-13T06:00:00+00:00,2026-06-13T06:30:00+00:00,13,T13,T9-T16,257.37,wet_multi_day,6.26,false,false,6.2928,true,231.38,229.64,Online,8.00,Offline,0.00,8.00,2058.96,
590,2026-06-13T06:30:00+00:00,2026-06-13T07:00:00+00:00,13,T14,T9-T16,257.37,wet_multi_day,6.42,false,false,6.7971,true,229.64,232.06,Online,4.00,Offline,0.00,4.00,1029.48,
