tick,timestamp,interval_end,day,time_period,tariff_band,tariff,weather_pattern,inflow,p1_out_of_action,p2_out_of_action,feasible,starting_volume,ending_volume,p1_status,p1_rate,p2_status,p2_rate,pumped_volume,energy_cost,warnings
1287,2026-06-27T19:00:00+00:00,2026-06-27T19:30:00+00:00,27,T39,T33-T40,302.47,wet,5.67,false,false,true,228.89,234.56,Offline,0.00,Online,0.00,0.00,0.00,
1288,2026-06-27T19:30:00+00:00,2026-06-27T20:00:00+00:00,27,T40,T33-T40,302.47,wet,5.72,false,false,true,234.56,232.28,Offline,0.00,Online,8.00,8.00,2419.76,
1289,2026-06-27T20:00:00+00:00,2026-06-27T20:30:00+00:00,27,T41,T41-T48,277.06,wet,5.93,false,false,true,232.28,230.21,Offline,0.00,Online,8.00,8.00,2216.48,
1290,2026-06-27T20:30:00+00:00,2026-06-27T21:00:00+00:00,27,T42,T41-T48,277.06,wet,5.89,false,false,true,230.21,228.10,Offline,0.00,Online,8.00,8.00,2216.48,
1291,2026-06-27T21:00:00+00:00,2026-06-27T21:30:00+00:00,27,T43,T41-T48,277.06,wet,5.45,false,false,true,228.10,233.55,Offline,0.00,Online,0.00,0.00,0.00,
1292,2026-06-27T21:30:00+00:00,2026-06-27T22:00:00+00:00,27,T44,T41-T48,277.06,wet,2.79,false,false,true,233.55,228.34,Offline,0.00,Online,8.00,8.00,2216.48,
1293,2026-06-27T22:00:00+00:00,2026-06-27T22:30:00+00:00,27,T45,T41-T48,277.06,wet,2.56,false,false,true,228.34,230.90,Offline,0.00,Online,0.00,0.00,0.00,
1294,2026-06-27T22:30:00+00:00,2026-06-27T23:00:00+00:00,27,T46,T41-T48,277.06,wet,2.31,false,false,true,230.90,233.21,Offline,0.00,Online,0.00,0.00,0.00,
1295,2026-06-27T23:00:00+00:00,2026-06-27T23:30:00+00:00,27,T47,T41-T48,277.06,wet,2.21,false,false,true,233.21,231.42,Offline,0.00,Online,4.00,4.00,1108.24,
1296,2026-06-27T23:30:00+00:00,2026-06-28T00:00:00+00:00,27,T48,T41-T48,277.06,wet,2.58,false,false,true,231.42,234.00,Offline,0.00,Online,0.00,0.00,0.00,
1297,2026-06-28T00:00:00+00:00,2026-06-28T00:30:00+00:00,28,T1,T1-T8,228.42,dry,0.39,false,false,true,234.00,234.39,Offline,0.00,Online,0.00,0.00,0.00,
1298,2026-06-28T00:30:00+00:00,2026-06-28T01:00:00+00:00,28,T2,T1-T8,228.42,dry,0.17,false,false,true,234.39,234.56,Offline,0.00,Online,0.00,0.00,0.00,
1299,2026-06-28T01:00:00+00:00,2026-06-28T01:30:00+00:00,28,T3,T1-T8,228.42,dry,0.45,false,false,true,234.56,231.01,Offline,0.00,Online,4.00,4.00,913.68,
1300,2026-06-28T01:30:00+00:00,2026-06-28T02:00:00+00:00,28,T4,T1-T8,228.42,dry,0.47,false,false,true,231.01,231.48,Offline,0.00,Online,0.00,0.00,0.00,
1301,2026-06-28T02:00:00+00:00,2026-06-28T02:30:00+00:00,28,T5,T1-T8,228.42,dry,0.44,false,false,true,231.48,231.92,Offline,0.00,Online,0.00,0.00,0.00,
1302,2026-06-28T02:30:00+00:00,2026-06-28T03:00:00+00:00,28,T6,T1-T8,228.42,dry,0.41,false,false,true,231.92,232.33,Offline,0.00,Online,0.00,0.00,0.00,
1303,2026-06-28T03:00:00+00:00,2026-06-28T03:30:00+00:00,28,T7,T1-T8,228.42,dry,0.21,false,false,true,232.33,232.54,Offline,0.00,Online,0.00,0.00,0.00,
1304,2026-06-28T03:30:00+00:00,2026-06-28T04:00:00+00:00,28,T8,T1-T8,228.42,dry,0.17,false,false,true,232.54,224.71,Offline,0.00,Online,8.00,8.00,1827.36,
1305,2026-06-28T04:00:00+00:00,2026-06-28T04:30:00+00:00,28,T9,T9-T16,257.37,dry,0.22,false,false,true,224.71,224.93,Offline,0.00,Online,0.00,0.00,0.00,
1306,2026-06-28T04:30:00+00:00,2026-06-28T05:00:00+00:00,28,T10,T9-T16,257.37,dry,0.38,false,false,true,224.93,225.31,Offline,0.00,Online,0.00,0.00,0.00,
1307,2026-06-28T05:00:00+00:00,2026-06-28T05:30:00+00:00,28,T11,T9-T16,257.37,dry,0.30,false,false,true,225.31,225.61,Offline,0.00,Online,0.00,0.00,0.00,
1308,2026-06-28T05:30:00+00:00,2026-06-28T06:00:00+00:00,28,T12,T9-T16,257.37,dry,1.73,false,false,true,225.61,227.34,Offline,0.00,Online,0.00,0.00,0.00,
1309,2026-06-28T06:00:00+00:00,2026-06-28T06:30:00+00:00,28,T13,T9-T16,257.37,dry,1.85,false,false,true,227.34,229.19,Offline,0.00,Online,0.00,0.00,0.00,
1310,2026-06-28T06:30:00+00:00,2026-06-28T07:00:00+00:00,28,T14,T9-T16,257.37,dry,1.58,false,false,true,229.19,230.77,Offline,0.00,Online,0.00,0.00,0.00,
1311,2026-06-28T07:00:00+00:00,2026-06-28T07:30:00+00:00,28,T15,T9-T16,257.37,dry,1.56,false,false,true,230.77,232.33,Offline,0.00,Online,0.00,0.00,0.00,
1312,2026-06-28T07:30:00+00:00,2026-06-28T08:00:00+00:00,28,T16,T9-T16,257.37,dry,1.74,false,false,true,232.33,226.07,Offline,0.00,Online,8.00,8.00,2058.96,
1313,2026-06-28T08:00:00+00:00,2026-06-28T08:30:00+00:00,28,T17,T17-T24,282.66,dry,1.56,false,false,true,226.07,227.63,Offline,0.00,Online,0.00,0.00,0.00,
1314,2026-06-28T08:30:00+00:00,2026-06-28T09:00:00+00:00,28,T18,T17-T24,282.66,dry,1.85,false,false,true,227.63,229.48,Offline,0.00,Online,0.00,0.00,0.00,
1315,2026-06-28T09:00:00+00:00,2026-06-28T09:30:00+00:00,28,T19,T17-T24,282.66,dry,1.76,false,false,true,229.48,231.24,Offline,0.00,Online,0.00,0.00,0.00,
1316,2026-06-28T09:30:00+00:00,2026-06-28T10:00:00+00:00,28,T20,T17-T24,282.66,dry,1.68,false,false,true,231.24,232.92,Offline,0.00,Online,0.00,0.00,0.00,
1317,2026-06-28T10:00:00+00:00,2026-06-28T10:30:00+00:00,28,T21,T17-T24,282.66,dry,1.65,false,false,true,232.92,234.57,Offline,0.00,Online,0.00,0.00,0.00,
1318,2026-06-28T10:30:00+00:00,2026-06-28T11:00:00+00:00,28,T22,T17-T24,282.66,dry,0.91,false,false,true,234.57,231.48,Offline,0.00,Online,4.00,4.00,1130.64,
1319,2026-06-28T11:00:00+00:00,2026-06-28T11:30:00+00:00,28,T23,T17-T24,282.66,dry,0.75,false,false,true,231.48,232.23,Offline,0.00,Online,0.00,0.00,0.00,
1320,2026-06-28T11:30:00+00:00,2026-06-28T12:00:00+00:00,28,T24,T17-T24,282.66,dry,0.89,false,false,true,232.23,233.12,Offline,0.00,Online,0.00,0.00,0.00,
1321,2026-06-28T12:00:00+00:00,2026-06-28T12:30:00+00:00,28,T25,T25-T32,283.90,dry,0.75,true,false,true,233.12,233.87,Offline,0.00,Online,0.00,0.00,0.00,
1322,2026-06-28T12:30:00+00:00,2026-06-28T13:00:00+00:00,28,T26,T25-T32,283.90,dry,0.64,true,false,true,233.87,234.51,Offline,0.00,Online,0.00,0.00,0.00,
1323,2026-06-28T13:00:00+00:00,2026-06-28T13:30:00+00:00,28,T27,T25-T32,283.90,dry,0.74,true,false,true,234.51,231.25,Offline,0.00,Online,4.00,4.00,1135.60,
1324,2026-06-28T13:30:00+00:00,2026-06-28T14:00:00+00:00,28,T28,T25-T32,283.90,dry,0.94,true,false,true,231.25,232.19,Offline,0.00,Online,0.00,0.00,0.00,
1325,2026-06-28T14:00:00+00:00,2026-06-28T14:30:00+00:00,28,T29,T25-T32,283.90,dry,0.66,false,false,true,232.19,232.85,Offline,0.00,Online,0.00,0.00,0.00,
1326,2026-06-28T14:30:00+00:00,2026-06-28T15:00:00+00:00,28,T30,T25-T32,283.90,dry,0.78,false,false,true,232.85,233.63,Offline,0.00,Online,0.00,0.00,0.00,
1327,2026-06-28T15:00:00+00:00,2026-06-28T15:30:00+00:00,28,T31,T25-T32,283.90,dry,0.63,false,false,true,233.63,234.26,Offline,0.00,Online,0.00,0.00,0.00,
1328,2026-06-28T15:30:00+00:00,2026-06-28T16:00:00+00:00,28,T32,T25-T32,283.90,dry,0.87,false,false,true,234.26,219.13,Offline,0.00,Online,16.00,16.00,4542.40,
1329,2026-06-28T16:00:00+00:00,2026-06-28T16:30:00+00:00,28,T33,T33-T40,302.47,dry,2.04,false,false,true,219.13,221.17,Offline,0.00,Online,0.00,0.00,0.00,
1330,2026-06-28T16:30:00+00:00,2026-06-28T17:00:00+00:00,28,T34,T33-T40,302.47,dry,2.03,false,false,true,221.17,223.20,Offline,0.00,Online,0.00,0.00,0.00,
1331,2026-06-28T17:00:00+00:00,2026-06-28T17:30:00+00:00,28,T35,T33-T40,302.47,dry,1.72,false,false,true,223.20,224.92,Offline,0.00,Online,0.00,0.00,0.00,
1332,2026-06-28T17:30:00+00:00,2026-06-28T18:00:00+00:00,28,T36,T33-T40,302.47,dry,1.84,false,false,true,224.92,226.76,Offline,0.00,Online,0.00,0.00,0.00,
1333,2026-06-28T18:00:00+00:00,2026-06-28T18:30:00+00:00,28,T37,T33-T40,302.47,dry,1.80,false,false,true,226.76,228.56,Offline,0.00,Online,0.00,0.00,0.00,
1334,2026-06-28T18:30:00+00:00,2026-06-28T19:00:00+00:00,28,T38,T33-T40,302.47,dry,1.79,false,false,true,228.56,230.35,Offline,0.00,Online,0.00,0.00,0.00,
1335,2026-06-28T19:00:00+00:00,2026-06-28T19:30:00+00:00,28,T39,T33-T40,302.47,dry,1.69,false,false,true,230.35,232.04,Offline,0.00,Online,0.00,0.00,0.00,
1336,2026-06-28T19:30:00+00:00,2026-06-28T20:00:00+00:00,28,T40,T33-T40,302.47,dry,1.99,false,false,true,232.04,234.03,Offline,0.00,Online,0.00,0.00,0.00,
1337,2026-06-28T20:00:00+00:00,2026-06-28T20:30:00+00:00,28,T41,T41-T48,277.06,dry,1.88,false,false,true,234.03,231.91,Offline,0.00,Online,4.00,4.00,1108.24,
1338,2026-06-28T20:30:00+00:00,2026-06-28T21:00:00+00:00,28,T42,T41-T48,277.06,dry,1.81,false,false,true,231.91,233.72,Offline,0.00,Online,0.00,0.00,0.00,
1339,2026-06-28T21:00:00+00:00,2026-06-28T21:30:00+00:00,28,T43,T41-T48,277.06,dry,1.85,false,false,true,233.72,231.57,Offline,0.00,Online,4.00,4.00,1108.24,
1340,2026-06-28T21:30:00+00:00,2026-06-28T22:00:00+00:00,28,T44,T41-T48,277.06,dry,0.39,false,false,true,231.57,231.96,Offline,0.00,Online,0.00,0.00,0.00,
1341,2026-06-28T22:00:00+00:00,2026-06-28T22:30:00+00:00,28,T45,T41-T48,277.06,dry,0.55,false,false,true,231.96,232.51,Offline,0.00,Online,0.00,0.00,0.00,
1342,2026-06-28T22:30:00+00:00,2026-06-28T23:00:00+00:00,28,T46,T41-T48,277.06,dry,0.33,false,false,true,232.51,232.84,Offline,0.00,Online,0.00,0.00,0.00,
1343,2026-06-28T23:00:00+00:00,2026-06-28T23:30:00+00:00,28,T47,T41-T48,277.06,dry,0.58,false,false,true,232.84,233.42,Offline,0.00,Online,0.00,0.00,0.00,
1344,2026-06-28T23:30:00+00:00,2026-06-29T00:00:00+00:00,28,T48,T41-T48,277.06,dry,0.28,false,false,true,233.42,233.70,Offline,0.00,Online,0.00,0.00,0.00,
1345,2026-06-29T00:00:00+00:00,2026-06-29T00:30:00+00:00,29,T1,T1-T8,228.42,severe_wet_afternoon,2.03,false,false,true,233.70,231.73,Offline,0.00,Online,4.00,4.00,913.68,
1346,2026-06-29T00:30:00+00:00,2026-06-29T01:00:00+00:00,29,T2,T1-T8,228.42,severe_wet_afternoon,2.51,false,false,true,231.73,234.24,Offline,0.00,Online,0.00,0.00,0.00,
1347,2026-06-29T01:00:00+00:00,2026-06-29T01:30:00+00:00,29,T3,T1-T8,228.42,severe_wet_afternoon,2.12,false,false,true,234.24,232.36,Offline,0.00,Online,4.00,4.00,913.68,
1348,2026-06-29T01:30:00+00:00,2026-06-29T02:00:00+00:00,29,T4,T1-T8,228.42,severe_wet_afternoon,2.05,false,false,true,232.36,234.41,Offline,0.00,Online,0.00,0.00,0.00,
1349,2026-06-29T02:00:00+00:00,2026-06-29T02:30:00+00:00,29,T5,T1-T8,228.42,severe_wet_afternoon,2.50,false,false,true,234.41,232.91,Offline,0.00,Online,4.00,4.00,913.68,
1350,2026-06-29T02:30:00+00:00,2026-06-29T03:00:00+00:00,29,T6,T1-T8,228.42,severe_wet_afternoon,2.04,false,false,true,232.91,234.95,Offline,0.00,Online,0.00,0.00,0.00,
1351,2026-06-29T03:00:00+00:00,2026-06-29T03:30:00+00:00,29,T7,T1-T8,228.42,severe_wet_afternoon,2.32,false,false,true,234.95,229.27,Offline,0.00,Online,8.00,8.00,1827.36,
1352,2026-06-29T03:30:00+00:00,2026-06-29T04:00:00+00:00,29,T8,T1-T8,228.42,severe_wet_afternoon,2.21,false,false,true,229.27,223.48,Offline,0.00,Online,8.00,8.00,1827.36,
1353,2026-06-29T04:00:00+00:00,2026-06-29T04:30:00+00:00,29,T9,T9-T16,257.37,severe_wet_afternoon,2.50,false,false,true,223.48,225.98,Offline,0.00,Online,0.00,0.00,0.00,
1354,2026-06-29T04:30:00+00:00,2026-06-29T05:00:00+00:00,29,T10,T9-T16,257.37,severe_wet_afternoon,2.01,false,false,true,225.98,227.99,Offline,0.00,Online,0.00,0.00,0.00,
1355,2026-06-29T05:00:00+00:00,2026-06-29T05:30:00+00:00,29,T11,T9-T16,257.37,severe_wet_afternoon,2.54,false,false,true,227.99,230.53,Offline,0.00,Online,0.00,0.00,0.00,
1356,2026-06-29T05:30:00+00:00,2026-06-29T06:00:00+00:00,29,T12,T9-T16,257.37,severe_wet_afternoon,4.67,false,false,true,230.53,227.20,Offline,0.00,Online,8.00,8.00,2058.96,
1357,2026-06-29T06:00:00+00:00,2026-06-29T06:30:00+00:00,29,T13,T9-T16,257.37,severe_wet_afternoon,4.63,false,false,true,227.20,227.83,Offline,0.00,Online,4.00,4.00,1029.48,
1358,2026-06-29T06:30:00+00:00,2026-06-29T07:00:00+00:00,29,T14,T9-T16,257.37,severe_wet_afternoon,4.71,false,false,true,227.83,228.54,Offline,0.00,Online,4.00,4.00,1029.48,
1359,2026-06-29T07:00:00+00:00,2026-06-29T07:30:00+00:00,29,T15,T9-T16,257.37,severe_wet_afternoon,4.89,false,false,true,228.54,229.43,Offline,0.00,Online,4.00,4.00,1029.48,
1360,2026-06-29T07:30:00+00:00,2026-06-29T08:00:00+00:00,29,T16,T9-T16,257.37,severe_wet_afternoon,4.87,false,false,true,229.43,230.30,Offline,0.00,Online,4.00,4.00,1029.48,
1361,2026-06-29T08:00:00+00:00,2026-06-29T08:30:00+00:00,29,T17,T17-T24,282.66,severe_wet_afternoon,4.64,false,false,true,230.30,230.94,Offline,0.00,Online,4.00,4.00,1130.64,
1362,2026-06-29T08:30:00+00:00,2026-06-29T09:00:00+00:00,29,T18,T17-T24,282.66,severe_wet_afternoon,4.49,false,false,true,230.94,231.43,Offline,0.00,Online,4.00,4.00,1130.64,
1363,2026-06-29T09:00:00+00:00,2026-06-29T09:30:00+00:00,29,T19,T17-T24,282.66,severe_wet_afternoon,4.63,false,false,true,231.43,232.06,Offline,0.00,Online,4.00,4.00,1130.64,
1364,2026-06-29T09:30:00+00:00,2026-06-29T10:00:00+00:00,29,T20,T17-T24,282.66,severe_wet_afternoon,4.57,false,false,true,232.06,232.63,Offline,0.00,Online,4.00,4.00,1130.64,
1365,2026-06-29T10:00:00+00:00,2026-06-29T10:30:00+00:00,29,T21,T17-T24,282.66,severe_wet_afternoon,4.63,false,false,true,232.63,233.26,Offline,0.00,Online,4.00,4.00,1130.64,
1366,2026-06-29T10:30:00+00:00,2026-06-29T11:00:00+00:00,29,T22,T17-T24,282.66,severe_wet_afternoon,3.30,false,false,true,233.26,232.56,Offline,0.00,Online,4.00,4.00,1130.64,
1367,2026-06-29T11:00:00+00:00,2026-06-29T11:30:00+00:00,29,T23,T17-T24,282.66,severe_wet_afternoon,3.27,false,false,true,232.56,231.83,Offline,0.00,Online,4.00,4.00,1130.64,
1368,2026-06-29T11:30:00+00:00,2026-06-29T12:00:00+00:00,29,T24,T17-T24,282.66,severe_wet_afternoon,9.16,false,false,true,231.83,232.99,Offline,0.00,Online,8.00,8.00,2261.28,
1369,2026-06-29T12:00:00+00:00,2026-06-29T12:30:00+00:00,29,T25,T25-T32,283.90,severe_wet_afternoon,8.92,false,false,true,232.99,233.91,Offline,0.00,Online,8.00,8.00,2271.20,
1370,2026-06-29T12:30:00+00:00,2026-06-29T13:00:00+00:00,29,T26,T25-T32,283.90,severe_wet_afternoon,8.90,false,false,true,233.91,234.81,Offline,0.00,Online,8.00,8.00,2271.20,
1371,2026-06-29T13:00:00+00:00,2026-06-29T13:30:00+00:00,29,T27,T25-T32,283.90,severe_wet_afternoon,8.50,false,false,true,234.81,231.31,Offline,0.00,Online,12.00,12.00,3406.80,
1372,2026-06-29T13:30:00+00:00,2026-06-29T14:00:00+00:00,29,T28,T25-T32,283.90,severe_wet_afternoon,8.68,false,false,true,231.31,231.99,Offline,0.00,Online,8.00,8.00,2271.20,
1373,2026-06-29T14:00:00+00:00,2026-06-29T14:30:00+00:00,29,T29,T25-T32,283.90,severe_wet_afternoon,8.67,false,false,true,231.99,228.66,Offline,0.00,Online,12.00,12.00,3406.80,
1374,2026-06-29T14:30:00+00:00,2026-06-29T15:00:00+00:00,29,T30,T25-T32,283.90,severe_wet_afternoon,8.99,false,false,true,228.66,233.65,Offline,0.00,Online,4.00,4.00,1135.60,
1375,2026-06-29T15:00:00+00:00,2026-06-29T15:30:00+00:00,29,T31,T25-T32,283.90,severe_wet_afternoon,8.67,false,false,true,233.65,234.32,Offline,0.00,Online,8.00,8.00,2271.20,
1376,2026-06-29T15:30:00+00:00,2026-06-29T16:00:00+00:00,29,T32,T25-T32,283.90,severe_wet_afternoon,9.01,false,false,true,234.32,227.33,Offline,0.00,Online,16.00,16.00,4542.40,
1377,2026-06-29T16:00:00+00:00,2026-06-29T16:30:00+00:00,29,T33,T33-T40,302.47,severe_wet_afternoon,12.12,false,false,true,227.33,231.45,Offline,0.00,Online,8.00,8.00,2419.76,
1378,2026-06-29T16:30:00+00:00,2026-06-29T17:00:00+00:00,29,T34,T33-T40,302.47,severe_wet_afternoon,12.79,false,false,true,231.45,232.24,Offline,0.00,Online,12.00,12.00,3629.64,
1379,2026-06-29T17:00:00+00:00,2026-06-29T17:30:00+00:00,29,T35,T33-T40,302.47,severe_wet_afternoon,12.66,false,false,true,232.24,232.90,Offline,0.00,Online,12.00,12.00,3629.64,
1380,2026-06-29T17:30:00+00:00,2026-06-29T18:00:00+00:00,29,T36,T33-T40,302.47,severe_wet_afternoon,12.54,false,false,true,232.90,233.44,Offline,0.00,Online,12.00,12.00,3629.64,
1381,2026-06-29T18:00:00+00:00,2026-06-29T18:30:00+00:00,29,T37,T33-T40,302.47,severe_wet_afternoon,12.61,false,false,true,233.44,234.05,Offline,0.00,Online,12.00,12.00,3629.64,
1382,2026-06-29T18:30:00+00:00,2026-06-29T19:00:00+00:00,29,T38,T33-T40,302.47,severe_wet_afternoon,12.69,true,false,true,234.05,230.74,Offline,0.00,Online,16.00,16.00,4839.52,
1383,2026-06-29T19:00:00+00:00,2026-06-29T19:30:00+00:00,29,T39,T33-T40,302.47,severe_wet_afternoon,4.91,true,false,true,230.74,231.65,Offline,0.00,Online,4.00,4.00,1209.88,
1384,2026-06-29T19:30:00+00:00,2026-06-29T20:00:00+00:00,29,T40,T33-T40,302.47,severe_wet_afternoon,4.84,true,false,true,231.65,232.49,Offline,0.00,Online,4.00,4.00,1209.88,
1385,2026-06-29T20:00:00+00:00,2026-06-29T20:30:00+00:00,29,T41,T41-T48,277.06,severe_wet_afternoon,4.94,true,false,true,232.49,233.43,Offline,0.00,Online,4.00,4.00,1108.24,
1386,2026-06-29T20:30:00+00:00,2026-06-29T21:00:00+00:00,29,T42,T41-T48,277.06,severe_wet_afternoon,4.84,false,false,true,233.43,234.27,Offline,0.00,Online,4.00,4.00,1108.24,
1387,2026-06-29T21:00:00+00:00,2026-06-29T21:30:00+00:00,29,T43,T41-T48,277.06,severe_wet_afternoon,5.20,true,false,true,234.27,231.47,Offline,0.00,Online,8.00,8.00,2216.48,
1388,2026-06-29T21:30:00+00:00,2026-06-29T22:00:00+00:00,29,T44,T41-T48,277.06,severe_wet_afternoon,2.67,true,false,true,231.47,234.14,Offline,0.00,Online,0.00,0.00,0.00,
1389,2026-06-29T22:00:00+00:00,2026-06-29T22:30:00+00:00,29,T45,T41-T48,277.06,severe_wet_afternoon,2.28,true,false,true,234.14,232.42,Offline,0.00,Online,4.00,4.00,1108.24,
1390,2026-06-29T22:30:00+00:00,2026-06-29T23:00:00+00:00,29,T46,T41-T48,277.06,severe_wet_afternoon,2.30,true,false,true,232.42,234.72,Offline,0.00,Online,0.00,0.00,0.00,
1391,2026-06-29T23:00:00+00:00,2026-06-29T23:30:00+00:00,29,T47,T41-T48,277.06,severe_wet_afternoon,2.25,true,false,true,234.72,232.97,Offline,0.00,Online,4.00,4.00,1108.24,
1392,2026-06-29T23:30:00+00:00,2026-06-30T00:00:00+00:00,29,T48,T41-T48,277.06,severe_wet_afternoon,2.43,true,false,true,232.97,231.40,Offline,0.00,Online,4.00,4.00,1108.24,
1393,2026-06-30T00:00:00+00:00,2026-06-30T00:30:00+00:00,30,T1,T1-T8,228.42,extreme_dry,0.05,true,false,true,231.40,231.45,Offline,0.00,Online,0.00,0.00,0.00,
1394,2026-06-30T00:30:00+00:00,2026-06-30T01:00:00+00:00,30,T2,T1-T8,228.42,extreme_dry,0.13,true,false,true,231.45,231.58,Offline,0.00,Online,0.00,0.00,0.00,
1395,2026-06-30T01:00:00+00:00,2026-06-30T01:30:00+00:00,30,T3,T1-T8,228.42,extreme_dry,0.05,false,false,true,231.58,231.63,Offline,0.00,Online,0.00,0.00,0.00,
1396,2026-06-30T01:30:00+00:00,2026-06-30T02:00:00+00:00,30,T4,T1-T8,228.42,extreme_dry,0.25,false,false,true,231.63,231.88,Offline,0.00,Online,0.00,0.00,0.00,
1397,2026-06-30T02:00:00+00:00,2026-06-30T02:30:00+00:00,30,T5,T1-T8,228.42,extreme_dry,0.05,false,false,true,231.88,231.93,Offline,0.00,Online,0.00,0.00,0.00,
1398,2026-06-30T02:30:00+00:00,2026-06-30T03:00:00+00:00,30,T6,T1-T8,228.42,extreme_dry,0.05,false,false,true,231.93,231.98,Offline,0.00,Online,0.00,0.00,0.00,
1399,2026-06-30T03:00:00+00:00,2026-06-30T03:30:00+00:00,30,T7,T1-T8,228.42,extreme_dry,0.17,false,false,true,231.98,232.15,Offline,0.00,Online,0.00,0.00,0.00,
1400,2026-06-30T03:30:00+00:00,2026-06-30T04:00:00+00:00,30,T8,T1-T8,228.42,extreme_dry,0.05,false,false,true,232.15,224.20,Offline,0.00,Online,8.00,8.00,1827.36,
1401,2026-06-30T04:00:00+00:00,2026-06-30T04:30:00+00:00,30,T9,T9-T16,257.37,extreme_dry,0.05,false,false,true,224.20,224.25,Offline,0.00,Online,0.00,0.00,0.00,
1402,2026-06-30T04:30:00+00:00,2026-06-30T05:00:00+00:00,30,T10,T9-T16,257.37,extreme_dry,0.11,false,false,true,224.25,224.36,Offline,0.00,Online,0.00,0.00,0.00,
1403,2026-06-30T05:00:00+00:00,2026-06-30T05:30:00+00:00,30,T11,T9-T16,257.37,extreme_dry,0.27,false,false,true,224.36,224.63,Offline,0.00,Online,0.00,0.00,0.00,
1404,2026-06-30T05:30:00+00:00,2026-06-30T06:00:00+00:00,30,T12,T9-T16,257.37,extreme_dry,0.74,false,false,true,224.63,225.37,Offline,0.00,Online,0.00,0.00,0.00,
1405,2026-06-30T06:00:00+00:00,2026-06-30T06:30:00+00:00,30,T13,T9-T16,257.37,extreme_dry,0.66,true,false,true,225.37,226.03,Offline,0.00,Online,0.00,0.00,0.00,
1406,2026-06-30T06:30:00+00:00,2026-06-30T07:00:00+00:00,30,T14,T9-T16,257.37,extreme_dry,0.56,true,false,true,226.03,226.59,Offline,0.00,Online,0.00,0.00,0.00,
1407,2026-06-30T07:00:00+00:00,2026-06-30T07:30:00+00:00,30,T15,T9-T16,257.37,extreme_dry,0.72,true,false,true,226.59,227.31,Offline,0.00,Online,0.00,0.00,0.00,
1408,2026-06-30T07:30:00+00:00,2026-06-30T08:00:00+00:00,30,T16,T9-T16,257.37,extreme_dry,0.47,true,false,true,227.31,227.78,Offline,0.00,Online,0.00,0.00,0.00,
1409,2026-06-30T08:00:00+00:00,2026-06-30T08:30:00+00:00,30,T17,T17-T24,282.66,extreme_dry,0.71,true,false,true,227.78,228.49,Offline,0.00,Online,0.00,0.00,0.00,
1410,2026-06-30T08:30:00+00:00,2026-06-30T09:00:00+00:00,30,T18,T17-T24,282.66,extreme_dry,0.66,true,false,true,228.49,229.15,Offline,0.00,Online,0.00,0.00,0.00,
1411,2026-06-30T09:00:00+00:00,2026-06-30T09:30:00+00:00,30,T19,T17-T24,282.66,extreme_dry,0.61,true,false,true,229.15,229.76,Offline,0.00,Online,0.00,0.00,0.00,
1412,2026-06-30T09:30:00+00:00,2026-06-30T10:00:00+00:00,30,T20,T17-T24,282.66,extreme_dry,0.64,true,false,true,229.76,230.40,Offline,0.00,Online,0.00,0.00,0.00,
1413,2026-06-30T10:00:00+00:00,2026-06-30T10:30:00+00:00,30,T21,T17-T24,282.66,extreme_dry,0.75,true,false,true,230.40,231.15,Offline,0.00,Online,0.00,0.00,0.00,
1414,2026-06-30T10:30:00+00:00,2026-06-30T11:00:00+00:00,30,T22,T17-T24,282.66,extreme_dry,0.24,true,false,true,231.15,231.39,Offline,0.00,Online,0.00,0.00,0.00,
1415,2026-06-30T11:00:00+00:00,2026-06-30T11:30:00+00:00,30,T23,T17-T24,282.66,extreme_dry,0.40,true,false,true,231.39,231.79,Offline,0.00,Online,0.00,0.00,0.00,
1416,2026-06-30T11:30:00+00:00,2026-06-30T12:00:00+00:00,30,T24,T17-T24,282.66,extreme_dry,0.47,false,false,true,231.79,232.26,Offline,0.00,Online,0.00,0.00,0.00,
1417,2026-06-30T12:00:00+00:00,2026-06-30T12:30:00+00:00,30,T25,T25-T32,283.90,extreme_dry,0.16,false,false,true,232.26,232.42,Offline,0.00,Online,0.00,0.00,0.00,
1418,2026-06-30T12:30:00+00:00,2026-06-30T13:00:00+00:00,30,T26,T25-T32,283.90,extreme_dry,0.30,false,false,true,232.42,232.72,Offline,0.00,Online,0.00,0.00,0.00,
1419,2026-06-30T13:00:00+00:00,2026-06-30T13:30:00+00:00,30,T27,T25-T32,283.90,extreme_dry,0.14,false,false,true,232.72,232.86,Offline,0.00,Online,0.00,0.00,0.00,
1420,2026-06-30T13:30:00+00:00,2026-06-30T14:00:00+00:00,30,T28,T25-T32,283.90,extreme_dry,0.26,false,false,true,232.86,233.12,Offline,0.00,Online,0.00,0.00,0.00,
1421,2026-06-30T14:00:00+00:00,2026-06-30T14:30:00+00:00,30,T29,T25-T32,283.90,extreme_dry,0.15,false,false,true,233.12,233.27,Offline,0.00,Online,0.00,0.00,0.00,
1422,2026-06-30T14:30:00+00:00,2026-06-30T15:00:00+00:00,30,T30,T25-T32,283.90,extreme_dry,0.27,false,false,true,233.27,233.54,Offline,0.00,Online,0.00,0.00,0.00,
1423,2026-06-30T15:00:00+00:00,2026-06-30T15:30:00+00:00,30,T31,T25-T32,283.90,extreme_dry,0.43,false,false,true,233.54,233.97,Offline,0.00,Online,0.00,0.00,0.00,
